관광지명,주소,상세정보,해시태그_sub,평균별점,주소_동별,연락처,위도,경도,해시태그,상세페이지_url
오설록티뮤지엄,제주특별자치도 서귀포시 안덕면 신화역사로 15,"2001년 9월 개관한 오설록티뮤지엄은 국내외 차 관련 물품과 박물관이며, 푸른 녹차밭이 펼쳐지는 제주도 서광다원 입구에 위치하고 있다. 동서양 전통과 현대가 조화를 이룬 문화의 공간이자, 자연 친화적인 휴식공간으로, 건물 전체가 녹차잔을 형상화하여 만들어졌다. 녹차와 한국 전통 차 문화를 이해할 수 있는 학습 공간으로 설록차의 모든 것을 체험해 볼 수 있는 곳이다.

오설록의 ‘오’는 경쾌한 감탄의 의미와 함께, origin of sulloc, only sulloc, of sulloc cha의 의미를 가지고 있다. 실내에 가득한 녹차향과 통유리 너머로 보이는 푸른 녹차밭이 마음을 편하게 만들어줘, 제주를 찾는 많은 관광객이 한번쯤은 들르는 명소가 되었다. 티 하우스에서는 티 마스터가 직접 볶은 따뜻한 차와 오설록 녹차로 만든 음료 아이스크림, 롤케익크 등을 즐길 수 있다. 특히 진한 녹색의 그린티 롤케익크은 많이 달지 않아 어른들에게도 환영을 받는다.","테마공원,커플,친구,부모,아이,혼자,맑음,휴식,힐링,녹차,실내관광지,어트랙션,반려동물,반려동물동반입장,반려동물동반_관광지,무장애관광",별점(5점만점에 5점),안덕면 서광리,(+82) 064-794-5312,33.3059240323368,126.289492214804,"['#테마공원', '#커플', '#친구', '#부모', '#아이', '#혼자', '#맑음', '#휴식/힐링', '#녹차', '#실내관광지', '#어트랙션', '#반려동물', '#반려동물동반입장', '#반려동물동반_관광지', '#무장애관광']",https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500457&menuId=DOM_000001718000000000#p1
한라산국립공원,제주특별자치도 제주시 1100로 2070-61," 한라산 탐방예약 실시
 - 한라산 정상까지 등반할 경우에는 사전 탐방예약이 필요합니다. 정상까지 등반 가능한 코스는 성판악코스, 관음사코스입니다.
- 한라산 탐방예약 시스템 : http://visithalla.jeju.go.kr


지리산, 북한의 금강산과 함께 한반도의 3대 영산에 속하는 한라산은 한반도의 최남단에 위치하고 있으며, 높이 해발 1,950m로 남한에서 가장 높다.

다양한 식생 분포를 이뤄 학술적 가치가 매우 높고 동식물의 보고로서, 1966년 10월 12일 천연기념물 제182호인 한라산천연보호구역으로 지정보호되고 있다. 1970년 3월 24일 국립공원으로 지정되었고, 2002년 12월에는 UNESCO 생물권 보전지역으로 지정되었다.

신생대 제4기의 젊은 화산섬인 한라산은 지금으로부터 2만 5천년 전까지 화산분화 활동을 하였으며, 한라산 주변에는 360여 개의 오름들이 분포되어 있어 특이한 경관을 창출하고 있다. 섬 중앙에 우뚝 솟은 한라산의 웅장한 자태는 자애로우면서도 강인한 기상을 가슴에 품고 있는 듯하다.","산,걷기,등산,경관,포토,친구,사계절,자연경관,포토스팟,한라산,언택트,단풍,유네스코",별점(5점만점에 5점),해안동,(+82) 064-713-9950,33.3926868254858,126.494840454381,"['#산', '#걷기/등산', '#경관/포토', '#친구', '#사계절', '#자연경관', '#포토스팟', '#한라산', '#언택트', '#단풍', '#유네스코']",https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500685&menuId=DOM_000001718000000000#p1
제주4.3평화공원,제주특별자치도 제주시 명림로 430,"  제주시 봉개동에 위치한 제주 4.3 평화공원은 4.3 사건 당시의 희생자들을 기리기 위한 공간이다. 공원 안에는 제주 4.3 평화기념관, 위령제단, 위령탑, 봉안관 등이 이곳을 지키고 있다. 위령제단은 연중 4.3 희생자에 대해 참배를 진행하는 곳이며, 그들을 모시고 있는 위패봉안실이 따로 마련되어있다. 봉안관은 4.3유해발굴 사업 시기에 발굴된 유해를 봉안하는 장소로 현재 380기가 안치되어 있다. 각 명비원에는 희생자의 성명과 성별, 당시 연령 등을 기록해 두었다.

  제주 4.3 평화기념관에는 총 6개의 특별 전시관이 있다. 제 1관에서는 주민들의 피신처로 활용되었다는 천연동굴을 주제로 한 역사관이 있으며, 제 2관에서는 해방과 좌절이라는 주제로 해방 후 3.1절 기념행사에서 사망한 6명의 민간인의 이야기를 담아내고 있다. 제 3관에서는 무장봉기와 분단 거부라는 주제로 1948년 4월 3일에 일어난 무장봉기에 대한 이야기가 있고, 제 4관에서는 학살에 관한 내용을 다루고 있다. 마지막으로 5관과 6관에서는 진상 규명 운동으로 상처를 극복해내는 과정과 관람 후의 소감문이 걸려 있다. ","테마공원,부모,커플,혼자,친구,아이,맑음,흐림,미술,박물관,실내,실내관광지,어트랙션,봄꽃,벚꽃,무장애관광",별점(5점만점에 5점),봉개동,(+82) 064-723-4344,33.4498255893617,126.617747685632,"['#테마공원', '#부모', '#커플', '#혼자', '#친구', '#아이', '#맑음', '#흐림', '#미술/박물관', '#실내', '#실내관광지', '#어트랙션', '#봄꽃', '#벚꽃', '#무장애관광']",https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500535&menuId=DOM_000001718000000000#p2
에코랜드 테마파크,제주특별자치도 제주시 조천읍 번영로 1278-169,"  에코랜드는 1800년대 증기 기관차인 볼드윈 기종 모델의 기차를 타고, 약 4.5km 거리의 곶자왈을 체험하는 테마파크이다. 
  곶자왈은 숲이라는 뜻의 '곶'과 돌밭이라는 뜻의 '자왈'이 합쳐진 제주말로, 화산이 분출할 때 용암이 덩어리로 쪼개져 요철 지형이 만들어지면서 형성된 독특한 숲을 일컫는다. 보온과 보습 효과가 높아 다양한 기후대의 식물이 공존하여 학술적으로 가치가 높고, 생명력과 신비로움을 관찰할 수 있는 독특한 분위기를 가진 곳이다.

  에코랜드는 각기 다른 테마를 가진 역들로 나뉘어 있는데, 메인 역은 편의시설을 이용할 수 있고, 에코브리지 역은 규모가 큰 호수와 수상 데크가 있으며, 레이크사이드 역에는 풍차와 목초지가 주는 이국적인 풍경을 감상할 수 있다. 피크닉가든 역은 어린이들이 뛰놀 수 있는 키즈 타운과 곶자왈 숲 길인 에코로드를 볼 수 있고, 라벤더, 그린티&로즈가든 역에는 허브, 장미, 녹차가 어우러진 유럽식 정원을 볼 수 있다.

  에코랜드는 사계절 내내 다른 분위기를 띄고 있는데, 봄과 여름에는 푸른 녹음과 따뜻한 햇살을, 가을에는 알록달록 피어난 코스모스와 억새 물결을, 그리고 겨울에는 새하얀 설경을 볼 수 있다.","테마공원,아이,맑음,봄,가을,겨울,실내관광지,어린이,어트랙션,무장애관광,우수관광사업체",별점(5점만점에 5점),조천읍 대흘리,(+82) 064-802-8000,33.4553485144602,126.668852765522,"['#테마공원', '#아이', '#맑음', '#봄', '#가을', '#겨울', '#실내관광지', '#어린이', '#어트랙션', '#무장애관광', '#우수관광사업체']",https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500438&menuId=DOM_000001718000000000#p2
용눈이오름,제주특별자치도 제주시 구좌읍 종달리 산28,"오름은 주소가 산지로 되어있어, 내비게이션 검색 시 정확한 위치를 알 수 없거나, 주차장이 따로 없는 곳이 많습니다. 또한 일부 오름은 사유지로, 출입이 제한되거나 통제되어있는 곳도 있습니다. 이에, 오름 방문 시에는 사전에 제주관광정보센터(064-740-6000) 등을 통해 정확한 정보를 확인하시고 방문하시기 바랍니다.


구좌읍에 위치한 용눈이 오름은 해발 247.8m, 높이 88m, 둘레 2,685m 정도 되는 오름으로 360여개의 오름들 중 유일하게 분화구가 3개이다. 봄, 여름에는 잔디가 가을, 겨울에는 억새가 덮이며 계절마다 옷을 갈아입는다. 인체의 곡선처럼 부드러운 능선이 유독 아름다워 많은 사진 작가들이 찾는다. 한 가운데가 움푹 패어있어 용이 누웠던 자리 같다는 뜻을 담아 용와악(龍臥岳), 용이 놀았던 자리라는 뜻은 담아 용유악(龍遊岳), 용의 얼굴같다 하여 용안악(龍眼岳) 등으로 표기되었는데, 실제로 위에서 내려다보면 화구의 모습이 용의 눈 처럼 보이기도 한다.

용눈이오름은 다른 오름과 달리 세 개의 능선으로 이어져 전체적으로 부드럽다는 인상이 강하다. 15분이면 정상에 오르며, 경사도가 완만해서 남녀노소 누구나 걷기에 편하다. 위치 상 동쪽 끝에 있어서 좋은 날씨에는 멀리 성산일출봉과 우도까지 전망이 가능하며 주변의 다랑쉬오름과 지미봉도 볼 수 있다. 세 개의 분화구를 중심에 두고 오름 한바퀴 산책을 하는데 걸리는 시간도 1시간 내외로 주변 풍경을 즐기기에 최적의 조건이다. 억새가 피는 가을에는 스몰 웨딩 사진 촬영지로도 잘 알려져 있다.","일출,밤,오름,걷기,등산,친구,가을,자연경관,도보여행,도보",별점(5점만점에 5점),구좌읍 종달리,(+82),33.4612408545956,126.833554576698,"['#일출', '#밤', '#오름', '#걷기/등산', '#친구', '#가을', '#자연경관', '#도보여행', '#도보']",https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500466&menuId=DOM_000001718000000000#p2
비자림,제주특별자치도 제주시 구좌읍 비자숲길 55,"아이와 함께 천천히 걸으며 숲속의 신비로움에 빠지고 싶다면 비자림을 추천한다. 천 년의 세월이 녹아든 신비로움 가득한 비자림은 500~800년생 비자나무들이 자생하는 세계적으로도 희귀한 장소다. 벼락 맞은 나무부터 긴 세월이 느껴지는 아름드리 나무까지 다양한 비자나무를 만날 수 있다. 비자나무 외에도 단풍나무, 후박나무 등 다양한 수종이 숲을 메우고 있다. 덕분에 숲 입구에서부터 기분 좋은 향기가 퍼져 나온다. 피톤치드를 머금은 상쾌한 산책길을 따라 자박자박 걷다 보면 자연스레 산림욕의 매력에 빠지게 된다.","걷기,등산,아이,흐림,여름,힐링,자연경관,어린이,수국,무장애관광",별점(5점만점에 5점),구좌읍 평대리,(+82) 064-710-7911,33.4910972819998,126.811461205688,"['#걷기/등산', '#아이', '#흐림', '#여름', '#힐링', '#자연경관', '#어린이', '#수국', '#무장애관광']",https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500270&menuId=DOM_000001718000000000#p2
천지연폭포,제주특별자치도 서귀포시 남성중로 2-15,"서귀포는 다른 지역에 비해 용천수가 많이 솟고, 지하 층에 물이 잘 스며들지 않는 수성응회암이 널리 분포하여 다른 지역보다 상대적으로 폭포가 많다. 그런 서귀포 폭포 중에서도 규모나 경관 면에서 단연 으뜸으로 관광객의 발길이 머무는 곳이 있으니, 천지연 폭포가 바로 그곳이다. 천지연은 하늘과 땅이 만나 이루어진 연못이라는 의미를 담고 있는데, 폭포의 길이 22m, 그 아래 못의 깊이가 20m로, 가히 하늘과 땅이 만나는 연못이라 불린다.

 천지연 폭포 서남 쪽에는 구실잣밤나무, 동백나무 등 상록수와 난 종류가 울창하게 우거져 난대림을 이루는데, 한여름에도 시원하며, 현무암으로 산책로가 잘 조성되어 있어 남녀노소 모두 편안히 자연을 감상하며 걸을 수 있다. 이 숲에 자생하는 담팔수나무는 이곳이 그 북방 한계선으로써 천연기념물 163호로 지정되었고, 난대림 자체도 천연기념물 379호로 지정, 보호되고 있다. 따라서, 벌목, 식물채집, 야생동물 포획이 엄격히 금해진다.

  폭포가 떨어지는 깊이 20m의 못 속에는 무태장어가 서식하는 것으로도 유명한데, 무태장어는 바다에서 산란하고 하천이나 호수로 돌아오는 회유성 어류이다. 낮에는 하천이나 호수의 깊은 곳에 숨어 있다가 밤에는 얕은 곳으로 나와 먹이를 잡아먹는데, 큰 것은 길이가 2m, 무게가 20㎏에 이른다. 천지연 폭포가 무태장어 서식분포의 북방한계선이기 때문에 천연기념물 27호로 지정되었다. 이쯤이면 천지연폭포는 '천연기념물의 보고'라고 부를 법하다.

  산책로 끝에 위치한 천지연폭포는 오후 10시까지 야간개장을 하는데, 밤에 보는 폭포의 모습도 장관이다.","폭포,밤,경관,포토,부모,맑음,여름,자연경관,포토스팟,유네스코,무장애관광,공영관광지",별점(5점만점에 5점),서홍동,(+82) 064-733-1528,33.2447168409268,126.559551124451,"['#폭포', '#밤', '#경관/포토', '#부모', '#맑음', '#여름', '#자연경관', '#포토스팟', '#유네스코', '#무장애관광', '#공영관광지']",https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500618&menuId=DOM_000001718000000000#p2
광치기해변,제주특별자치도 서귀포시 성산읍 섭지코지로 63,"  성산일출봉에서 섭지코지로 향하는 길목에 있는 광치기해변은 제주올레 1코스의 마지막이자 2코스가 시작되는 곳이다. 펄펄 끓던 용암이 바다와 만나 빠르게 굳어지며 형성된 지질구조가 특징이며, 특히 썰물 때는 바닷물에 가려있던 비경들이 속속들이 들어나 숨은 비경을 선사한다. 용암 지질과 녹색 이끼가 연출하는 장관은 전 세계 어디서도 볼 수 없는 풍경을 자아내어 많은 사진 작가들이 찾는 사진 명소이기도 하다.

  특히 성산일출봉 옆으로 뜨는 일출을 한 프레임에 담을 수 있어 연말연시에 많은 사람들이 찾는다. 광치기해변의 모래는 현무암의 풍화작용으로 오랜 세월에 걸쳐 만들어진 입자로, 검은 색을 띄는 것이 특징이다.","일출,해변,경관,포토,흐림,봄,자연경관,포토스팟,봄꽃,유채꽃,반려동물,반려동물동반입장,반려동물동반_해변,반려동물동반_자연,무장애관광,반려동물동반_관광지",별점(5점만점에 5점),성산읍 고성리,(+82) --,33.4370213964037,126.922403414639,"['#일출', '#해변', '#경관/포토', '#흐림', '#봄', '#자연경관', '#포토스팟', '#봄꽃', '#유채꽃', '#반려동물', '#반려동물동반입장', '#반려동물동반_해변', '#반려동물동반_자연', '#무장애관광', '#반려동물동반_관광지']",https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_000000000018413&menuId=DOM_000001718000000000#p2
김녕해수욕장,제주특별자치도 제주시 구좌읍 구좌해안로 237,"반려동물의 경우, 해수욕장 개장 기간 내 지정 해수욕장 유영 구역의 입욕은 통제됩니다.
또한 입수객 등의 민원이 발생하거나, 현장 상황에 따라 반려동물 동반을 제재하는 상황 발생할 수 있으니 참고 부탁드립니다.

  하늘에서 바라본 모습이 한문 평(平) 자를 이룬 모양을 하고 있어 ‘김녕’이라고 불리는, 김녕마을에 있는 해수욕장이다. 거대한 너럭바위 용암 위에 모래가 쌓여 만들어졌으며, 성세기는 외세의 침략을 막기 위한 작은 성이라는 뜻이 담겨 있다. 하얀 모래에 부서지는 파도들이 시원한 소리를 내고, 코발트빛 바다 풍경이 제주 자연의 아름다움을 새삼 느끼게 해주는 곳이다.
  해변가를 걷다 보면 제주의 바람으로 돌아가는 김녕풍력발전기들을 관찰할 수 있다. 인근에는 갓돔과 노래미 돔이 잘 잡히는 갯바위 낚시터가 낚시꾼들에게 인기 명소이며, 용천동굴, 당처물 동굴, 만장굴 등 다양한 굴이 근처에 위치해 있어 여름에 시원하게 피서를 즐길 수 있다.

  김녕해수욕장은 특이한 지형으로 인해 지질트레일도 조성이 되어 있는데, 지질트레일은 유네스코 세계지질공원을 활용해 각 지역의 지질자원과 마을의 역사 및 문화와 어울려진 도보길이다.


김녕.월정 지질트레일 더 알아보기","해수욕장,액티비티,아이,맑음,여름,자연경관,체험,레저,체험,해변,물놀이,어린이,수상레저,반려동물,반려동물동반입장,반려동물동반_오름,반려동물동반_자연,반려동물동반_관광지",별점(5점만점에 5점),구좌읍 김녕리,(+82) 064-728-3988,33.5572081367731,126.736551213927,"['#해수욕장', '#액티비티', '#아이', '#맑음', '#여름', '#자연경관', '#체험', '#레저/체험', '#해변', '#물놀이', '#어린이', '#수상레저', '#반려동물', '#반려동물동반입장', '#반려동물동반_오름', '#반려동물동반_자연', '#반려동물동반_관광지']",https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500083&menuId=DOM_000001718000000000#p2
우도산호해변 홍조단괴 서빈백사,제주특별자치도 제주시 우도면 우도해안길 252,"  에메랄드빛으로 부서지는 햇살 아래 하얗다 못해 푸른빛이 감도는 서빈백사해변. 우도 서쪽의 하얀모래해변이라 하여 서빈백사로 불린다. 
  이곳의 모래는 해양 조류 중 하나인 홍조가 해안으로 쓸려와 퇴적된 것으로, 홍조단괴 산호해변으로도 불린다. 수심에 따라 바다 빛깔이 달라 남태평양이나 지중해의 어느 바다와 비교해도 손색이 없다.

  홍조단괴란 홍조류가 생리과정에서 탄산칼슘을 축적하여 돌처럼 단단하게 굳어져 버린 상태를 말한다. 홍조단괴로 이루어진 해변은 세계에서도 몇 곳 없어 학술적으로도 희소 가치를 지닌다. 우리나라에서도 천연기념물 제438호로 지정하여, 반출을 금지하고, 보호하고 있다.

  여름에는 해수욕장으로, 봄, 가을에는 사진 찍기 좋은 곳으로 인기가 많으며, 인근에는 우도 땅콩을 넣은 아이스크림, 수제버거 등 식당과 아기자기한 카페들이 많이 들어서 있다.","일몰,해변,경관,포토,커플,맑음,여름,자연경관,포토스팟",별점(5점만점에 5점),우도면 연평리,(+82) 064-728-3394,33.5026665933324,126.94374024047,"['#일몰', '#해변', '#경관/포토', '#커플', '#맑음', '#여름', '#자연경관', '#포토스팟']",https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500474&menuId=DOM_000001718000000000#p2
세화해변,제주특별자치도 제주시 구좌읍 해녀박물관길 27,"  제주올레 20코스를 걷다 보면 세화민속오일장과 해녀박물관 사이에 작은 해변 하나를 만날 수 있다. 구좌읍 세화리에 위치한 이 해변은 정식 해수욕장도 아니고 규모도 크지 않지만, 눈이 시리게 맑고 파란 바다를 선물해준다. 물이 빠지면 드러나는 하얀 모래와 검은 현무암이 에메랄드빛 바다와 아름다운 조화를 이루는 곳이다.

  제주의 많은 해변 중에서도 작은 세화해변이 널리 알려진 것은 벨롱장과 세화민속오일장 덕분이다. 동부지역에서 가장 규모가 큰 오일장이자 바닷가 바로 옆에서 열리는 이 오일장엔 매 5일마다 도민들의 삶을 엿볼 수 있는 풍경이 펼쳐진다. 제주 프리마켓의 원조인 벨롱장도 끊임없이 관광객을 유혹하고 있다. 최근에는 의자에 앉아 예쁜 바다를 배경으로 인생사진을 남길 수 있는 곳으로 많은 사랑을 받고 있다.

  주변 관광지로는 제주해녀의 삶과 문화를 보여주는 ‘제주해녀박물관’, 우리나라 유일의 문주란 자생지 ‘토끼섬’, 외세 침입에 대비해 쌓은 성곽 ‘별방진’, 여름에는 종달리 수국길, 천년비자나무 숲 ‘비자림’ 등이 있다. 김녕해수욕장~월정리~평대리~세화리~하도리~종달리~성산항까지 이어지는 해안도로에서의 드라이브도 추천할 만하다.

세화해변은 세화리정류장이나 해녀박물관정류장에서 도보 10여 분 거리에 있다.","해변,휴식,힐링,커플,맑음,여름,자연경관",별점(5점만점에 5점),구좌읍 세화리,(+82) 064-728-7783,33.5233717133389,126.862239713197,"['#해변', '#휴식/힐링', '#커플', '#맑음', '#여름', '#자연경관']",https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500361&menuId=DOM_000001718000000000#p2
아쿠아플라넷 제주,제주특별자치도 서귀포시 성산읍 섭지코지로 95,"  아쿠아플라넷 제주는 아시아 최대 규모(연면적 2만5600m², 1만800톤)를 자랑하는 아쿠아리움이다. 이는 63씨월드의 약 11배에 달하는 규모로, 단일 수조로는 세계 최대급을 보유하고 있다. 500여종 4만8000마리의 전시생물 또한 세계 top10 안에 든다. ‘교육과 문화, 엔터테인먼트’를 동시에 즐길 수 있는 ‘어뮤즈먼트 테마파크’를 표방한 <아쿠아 플라넷 제주>는 제주의 앞 바다를 재현한 초대형 수조 '제주의 바다'를 비롯해 ‘해양과학 체험관’, ‘대형 해양공연장’ 등을 운영하고 있어 다양한 컨텐츠를 접할 수 있다.","실내,테마공원,아이,비,눈,사계절,우수관광사업체,실내관광지,어린이,어트랙션,어린이동물농장,안전여행스탬프,무장애관광",별점(5점만점에 5점),성산읍 고성리,(+82) 1833-7001,33.4329768585971,126.927795526895,"['#실내', '#테마공원', '#아이', '#비.눈', '#사계절', '#우수관광사업체', '#실내관광지', '#어린이', '#어트랙션', '#어린이동물농장', '#안전여행스탬프', '#무장애관광']",https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500565&menuId=DOM_000001718000000000#p2
송악산,제주특별자치도 서귀포시 대정읍 송악관광로 421-1,"송악산 정상부 및 정상탐방로는 현재 오름 식생복원과 보전관리를 위하여 자연휴식년제가 적용되어, 2027년 7월 31일까지출입이 제한되고 있습니다.
※ 정상부 및 정상탐방로를 제외한 나머지는 코스는 출입 및 탐방이 가능합니다.","일몰,일출,산,해변,걷기,등산,친구,커플,맑음,가을,자연경관,수국,무장애관광,공영관광지",별점(5점만점에 5점),대정읍 상모리,(+82) 064-760-2917,33.2077669201535,126.290887906913,"['#일몰', '#일출', '#산', '#해변', '#걷기/등산', '#친구', '#커플', '#맑음', '#가을', '#자연경관', '#수국', '#무장애관광', '#공영관광지']",https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500378&menuId=DOM_000001718000000000#p2
