관광지명,group_1,group_1_tag,group_2,group_2_tag,group_3,group_3_tag,group_4,group_4_tag,group_5,group_5_tag,Group,group1,group2,group3,group4,group5
보목포구,5.0,"['자연', '경관', '친구', '맑음', '커플']",8.0,"['경관', '커플', '자연', '맑음', '친구', '부모', '어린이', '해변']",1.0,['어린이'],5.0,"['어린이', '맑음', '커플', '친구', '해변']",4.0,"['해변', '경관', '맑음', '자연']",8.0,0,1,0,0,0
본카페,1.0,['동반'],1.0,['동반'],5.0,"['카페', '라떼', '식당', '동반', '음식']",1.0,['동반'],3.0,"['식당', '카페', '동반']",5.0,0,0,1,0,0
본태박물관,2.0,"['친구', '커플']",5.0,"['커플', '친구', '관광지', '관광', '무장애']",8.0,"['실내', '관광지', '관광', '박물관', '무장애', '미술', '문화', '겨울']",5.0,"['관광', '커플', '친구', '관광지', '무장애']",3.0,"['문화', '관광', '화관']",8.0,0,0,1,0,0
볼레낭길,5.0,"['도보', '걷기', '자연', '등산', '경관']",2.0,"['경관', '자연']",0.0,,0.0,,2.0,"['경관', '자연']",5.0,1,0,0,0,0
볼스카페,1.0,['동반'],1.0,['동반'],8.0,"['카페', '라떼', '식당', '동반', '음식', '아메리카노', '카페라떼', '바닐라']",1.0,['동반'],4.0,"['식당', '카페', '동반', '치즈']",8.0,0,0,1,0,0
봉구의간식,1.0,['동반'],1.0,['동반'],1.0,['동반'],1.0,['동반'],1.0,['동반'],1.0,1,1,1,1,1
봉구의간식제주롯데마트점,1.0,['동반'],1.0,['동반'],1.0,['동반'],1.0,['동반'],1.0,['동반'],1.0,1,1,1,1,1
봉글레산,6.0,"['걷기', '자연', '등산', '경관', '오름', '맑음']",3.0,"['경관', '자연', '맑음']",0.0,,1.0,['맑음'],3.0,"['경관', '맑음', '자연']",6.0,1,0,0,0,0
뵤뵤,1.0,['동반'],1.0,['동반'],8.0,"['카페', '라떼', '식당', '동반', '음식', '아메리카노', '카페라떼', '바닐라']",1.0,['동반'],3.0,"['식당', '카페', '동반']",8.0,0,0,1,0,0
부대악오름,6.0,"['도보', '걷기', '자연', '등산', '경관', '오름']",2.0,"['경관', '자연']",0.0,,0.0,,2.0,"['경관', '자연']",6.0,1,0,0,0,0
북오름,6.0,"['도보', '자연', '경관', '오름', '친구', '커플']",6.0,"['경관', '커플', '자연', '친구', '부모', '어린이']",1.0,['어린이'],3.0,"['어린이', '커플', '친구']",2.0,"['경관', '자연']",6.0,1,1,0,0,0
북촌돌하르방미술관,7.0,"['자연', '경관', '친구', '동반', '맑음', '커플', '봄']",9.0,"['경관', '커플', '자연', '맑음', '친구', '부모', '관광지', '관광', '동반']",8.0,"['실내', '관광지', '관광', '동반', '테마', '미술', '문화', '겨울']",8.0,"['관광', '마을', '맑음', '커플', '친구', '관광지', '산책', '동반']",7.0,"['문화', '관광', '경관', '맑음', '자연', '동반', '화관']",9.0,0,1,0,0,0
북촌리 4.3길,4.0,"['도보', '자연', '경관', '봄']",3.0,"['경관', '자연', '관광']",2.0,"['관광', '문화']",4.0,"['체험', '관광', '마을', '산책']",7.0,"['문화', '관광', '역사', '유적', '경관', '자연', '화관']",7.0,0,0,0,0,1
북촌포구,4.0,"['자연', '경관', '맑음', '봄']",5.0,"['경관', '자연', '맑음', '해변', '관광']",3.0,"['관광', '문화', '겨울']",5.0,"['관광', '마을', '맑음', '산책', '해변']",11.0,"['문화', '유적지', '관광', '역사', '유적', '포구', '해변', '경관', '맑음', '자연', '화관']",11.0,0,0,0,0,1
북촌환해장성,1.0,['봄'],3.0,"['부모', '어린이', '관광']",3.0,"['관광', '문화', '어린이']",4.0,"['관광', '마을', '어린이', '산책']",6.0,"['문화', '유적지', '관광', '역사', '유적', '화관']",6.0,0,0,0,0,1
불탑사 (5층석탑),2.0,"['친구', '커플']",5.0,"['커플', '친구', '부모', '관광', '사계절']",3.0,"['관광', '문화', '사계절']",3.0,"['관광', '커플', '친구']",6.0,"['문화', '유적지', '관광', '역사', '유적', '화관']",6.0,0,0,0,0,1
붉은오름 자연휴양림,7.0,"['도보', '걷기', '자연', '등산', '경관', '커플', '가을']",8.0,"['경관', '커플', '자연', '휴식', '힐링', '관광지', '관광', '무장애']",3.0,"['관광지', '관광', '무장애']",4.0,"['관광', '커플', '관광지', '무장애']",3.0,"['관광', '경관', '자연']",8.0,0,1,0,0,0
붉은오름(성산읍),7.0,"['도보', '자연', '경관', '오름', '친구', '맑음', '커플']",6.0,"['경관', '커플', '자연', '맑음', '친구', '부모']",0.0,,3.0,"['맑음', '커플', '친구']",3.0,"['경관', '맑음', '자연']",7.0,1,0,0,0,0
붉은오름(표선면),7.0,"['도보', '자연', '경관', '오름', '친구', '맑음', '커플']",7.0,"['경관', '커플', '자연', '맑음', '친구', '부모', '사계절']",1.0,['사계절'],3.0,"['맑음', '커플', '친구']",3.0,"['경관', '맑음', '자연']",7.0,1,1,0,0,0
브리더스파크,1.0,['맑음'],3.0,"['맑음', '관광', '사계절']",2.0,"['관광', '사계절']",5.0,"['체험', '관광', '맑음', '이색', '승마']",2.0,"['관광', '맑음']",5.0,0,0,0,1,0
블란디야,4.0,"['동반', '올레', '바비큐', '보호']",1.0,['동반'],1.0,['동반'],3.0,"['레저', '수상', '동반']",1.0,['동반'],4.0,1,0,0,0,0
블랙이쉬레드,1.0,['동반'],1.0,['동반'],8.0,"['카페', '라떼', '식당', '동반', '음식', '아메리카노', '카페라떼', '바닐라']",1.0,['동반'],3.0,"['식당', '카페', '동반']",8.0,0,0,1,0,0
블루메베이글,1.0,['동반'],3.0,"['휴식', '힐링', '동반']",8.0,"['카페', '라떼', '식당', '동반', '음식', '아메리카노', '카페라떼', '바닐라']",1.0,['동반'],4.0,"['식당', '카페', '동반', '치즈']",8.0,0,0,1,0,0
블루버블,1.0,['맑음'],3.0,"['맑음', '해변', '관광']",1.0,['관광'],5.0,"['체험', '관광', '맑음', '이색', '해변']",3.0,"['관광', '해변', '맑음']",5.0,0,0,0,1,0
블리스풀,1.0,['동반'],1.0,['동반'],8.0,"['카페', '라떼', '식당', '동반', '음식', '아메리카노', '카페라떼', '바닐라']",1.0,['동반'],3.0,"['식당', '카페', '동반']",8.0,0,0,1,0,0
비만고양이,1.0,['동반'],1.0,['동반'],4.0,"['카페', '식당', '동반', '음식']",1.0,['동반'],3.0,"['식당', '카페', '동반']",4.0,0,0,1,0,0
비블리아성서식물원,1.0,['맑음'],3.0,"['맑음', '관광지', '관광']",4.0,"['실내', '관광지', '관광', '테마']",3.0,"['관광', '맑음', '관광지']",2.0,"['관광', '맑음']",4.0,0,0,1,0,0
비양도,3.0,"['자연', '경관', '맑음']",8.0,"['경관', '자연', '맑음', '휴식', '힐링', '어린이', '여름', '일몰']",1.0,['어린이'],3.0,"['어린이', '맑음', '여름']",3.0,"['경관', '맑음', '자연']",8.0,0,1,0,0,0
비양도 연평리 야영지,3.0,"['자연', '경관', '맑음']",3.0,"['경관', '자연', '맑음']",0.0,,3.0,"['체험', '맑음', '캠핑']",3.0,"['경관', '맑음', '자연']",3.0,1,1,0,1,1
비양도등대,3.0,"['경관', '맑음', '봄']",4.0,"['경관', '포토', '맑음', '스팟']",0.0,,1.0,['맑음'],2.0,"['경관', '맑음']",4.0,0,1,0,0,0
비양도의 비양나무자생지,5.0,"['자연', '경관', '친구', '맑음', '커플']",9.0,"['경관', '커플', '자연', '맑음', '휴식', '친구', '힐링', '부모', '어린이']",1.0,['어린이'],4.0,"['어린이', '맑음', '커플', '친구']",3.0,"['경관', '맑음', '자연']",9.0,0,1,0,0,0
비자림,4.0,"['걷기', '자연', '등산', '경관']",7.0,"['경관', '자연', '힐링', '어린이', '여름', '관광', '무장애']",3.0,"['관광', '무장애', '어린이']",4.0,"['관광', '어린이', '여름', '무장애']",3.0,"['관광', '경관', '자연']",7.0,0,1,0,0,0
비체올린,2.0,"['동반', '가족']",5.0,"['관광지', '여름', '관광', '무장애', '동반']",6.0,"['관광지', '관광', '동반', '무장애', '테마', '안전']",6.0,"['체험', '관광', '관광지', '여름', '동반', '무장애']",2.0,"['관광', '동반']",6.0,0,0,1,1,0
비치미오름,7.0,"['도보', '자연', '경관', '오름', '친구', '맑음', '커플']",9.0,"['경관', '포토', '커플', '자연', '맑음', '스팟', '친구', '부모', '어린이']",1.0,['어린이'],4.0,"['어린이', '맑음', '커플', '친구']",3.0,"['경관', '맑음', '자연']",9.0,0,1,0,0,0
빌레못동굴,4.0,"['자연', '경관', '친구', '커플']",7.0,"['경관', '커플', '자연', '친구', '부모', '어린이', '관광']",3.0,"['관광', '문화', '어린이']",4.0,"['관광', '어린이', '커플', '친구']",8.0,"['문화', '유적지', '관광', '역사', '유적', '경관', '자연', '화관']",8.0,0,0,0,0,1
뽀로로&타요 테마파크 제주,1.0,['맑음'],4.0,"['맑음', '어린이', '관광지', '관광']",5.0,"['실내', '관광지', '관광', '테마', '어린이']",5.0,"['체험', '관광', '어린이', '맑음', '관광지']",2.0,"['관광', '맑음']",5.0,0,0,1,1,0
삐삐그루밍,1.0,['동반'],1.0,['동반'],1.0,['동반'],2.0,"['애견', '동반']",1.0,['동반'],2.0,0,0,0,1,0
사계 용머리해안 (해산물),4.0,"['자연', '경관', '친구', '커플']",11.0,"['경관', '포토', '커플', '자연', '스팟', '휴식', '친구', '힐링', '부모', '사계절', '치유']",2.0,"['문화', '사계절']",2.0,"['커플', '친구']",6.0,"['문화', '유적지', '역사', '유적', '경관', '자연']",11.0,0,1,0,0,0
사계항,1.0,['맑음'],1.0,['맑음'],1.0,['문화'],1.0,['맑음'],5.0,"['문화', '유적지', '역사', '유적', '맑음']",5.0,0,0,0,0,1
사계해변,5.0,"['자연', '경관', '맑음', '커플', '봄']",7.0,"['경관', '커플', '자연', '맑음', '휴식', '힐링', '해변']",0.0,,3.0,"['맑음', '커플', '해변']",4.0,"['해변', '경관', '맑음', '자연']",7.0,0,1,0,0,0
사계해안도로,5.0,"['자연', '경관', '맑음', '커플', '가을']",7.0,"['경관', '포토', '커플', '자연', '맑음', '스팟', '해변']",0.0,,3.0,"['맑음', '커플', '해변']",6.0,"['해변', '경관', '맑음', '자연', '도로', '명품']",7.0,0,1,0,0,0
사라봉,6.0,"['걷기', '자연', '등산', '경관', '오름', '친구']",4.0,"['경관', '자연', '친구', '일몰']",1.0,['겨울'],1.0,['친구'],2.0,"['경관', '자연']",6.0,1,0,0,0,0
사라봉공원,5.0,"['걷기', '자연', '경관', '친구', '커플']",7.0,"['경관', '커플', '자연', '친구', '관광', '무장애', '일몰']",2.0,"['관광', '무장애']",4.0,"['관광', '커플', '친구', '무장애']",3.0,"['관광', '경관', '자연']",7.0,0,1,0,0,0
사라오름,7.0,"['도보', '걷기', '자연', '등산', '경관', '오름', '커플']",3.0,"['경관', '커플', '자연']",1.0,['겨울'],1.0,['커플'],2.0,"['경관', '자연']",7.0,1,0,0,0,0
사려니숲길,8.0,"['도보', '걷기', '자연', '등산', '경관', '친구', '커플', '봄']",6.0,"['경관', '커플', '자연', '친구', '관광지', '관광']",2.0,"['관광지', '관광']",4.0,"['관광', '커플', '친구', '관광지']",3.0,"['관광', '경관', '자연']",8.0,1,0,0,0,0
사려니오름,8.0,"['도보', '걷기', '자연', '등산', '경관', '오름', '커플', '봄']",3.0,"['경관', '커플', '자연']",0.0,,1.0,['커플'],2.0,"['경관', '자연']",8.0,1,0,0,0,0
산굼부리,8.0,"['걷기', '자연', '등산', '경관', '오름', '친구', '맑음', '가을']",6.0,"['경관', '자연', '맑음', '친구', '관광', '무장애']",2.0,"['관광', '무장애']",4.0,"['관광', '맑음', '친구', '무장애']",4.0,"['관광', '경관', '맑음', '자연']",8.0,1,0,0,0,0
산방굴사,1.0,['맑음'],3.0,"['맑음', '부모', '관광']",2.0,"['관광', '문화']",2.0,"['관광', '맑음']",7.0,"['문화', '유적지', '관광', '역사', '유적', '맑음', '화관']",7.0,0,0,0,0,1
산방산,7.0,"['걷기', '자연', '등산', '경관', '맑음', '봄', '가을']",6.0,"['경관', '자연', '맑음', '관광지', '관광', '무장애']",3.0,"['관광지', '관광', '무장애']",4.0,"['관광', '맑음', '관광지', '무장애']",4.0,"['관광', '경관', '맑음', '자연']",7.0,1,0,0,0,0
산방산 랜드,2.0,"['친구', '커플']",2.0,"['커플', '친구']",0.0,,4.0,"['체험', '레저', '커플', '친구']",0.0,,4.0,0,0,0,1,0
산방산 수국,7.0,"['걷기', '자연', '등산', '경관', '친구', '맑음', '커플']",8.0,"['경관', '포토', '커플', '자연', '맑음', '스팟', '친구', '여름']",0.0,,4.0,"['맑음', '커플', '친구', '여름']",3.0,"['경관', '맑음', '자연']",8.0,0,1,0,0,0
산방산 용머리해안 지질트레일,8.0,"['걷기', '자연', '등산', '경관', '친구', '맑음', '커플', '봄']",5.0,"['경관', '커플', '자연', '맑음', '친구']",0.0,,4.0,"['체험', '맑음', '커플', '친구']",3.0,"['경관', '맑음', '자연']",8.0,1,0,0,0,0
산방산둘레길,4.0,"['도보', '자연', '경관', '동반']",5.0,"['경관', '자연', '관광지', '관광', '동반']",3.0,"['관광지', '관광', '동반']",4.0,"['관광', '관광지', '산책', '동반']",4.0,"['관광', '경관', '자연', '동반']",5.0,0,1,0,0,0
산방산유람선,3.0,"['경관', '맑음', '봄']",5.0,"['경관', '포토', '맑음', '스팟', '부모']",0.0,,1.0,['맑음'],2.0,"['경관', '맑음']",5.0,0,1,0,0,0
산방산탄산온천,2.0,"['자연', '경관']",8.0,"['경관', '자연', '휴식', '힐링', '부모', '어린이', '관광지', '관광']",5.0,"['실내', '관광지', '관광', '어린이', '겨울']",3.0,"['관광', '어린이', '관광지']",3.0,"['관광', '경관', '자연']",8.0,0,1,0,0,0
산양큰엉곶,6.0,"['도보', '걷기', '자연', '등산', '경관', '가을']",2.0,"['경관', '자연']",0.0,,0.0,,2.0,"['경관', '자연']",6.0,1,0,0,0,0
산지등대,4.0,"['경관', '친구', '맑음', '가을']",6.0,"['경관', '포토', '맑음', '스팟', '친구', '일몰']",0.0,,2.0,"['맑음', '친구']",2.0,"['경관', '맑음']",6.0,0,1,0,0,0
산지천,4.0,"['걷기', '자연', '등산', '경관']",3.0,"['경관', '자연', '어린이']",1.0,['어린이'],2.0,"['어린이', '물놀이']",2.0,"['경관', '자연']",4.0,1,0,0,0,0
산지천갤러리,1.0,['경관'],6.0,"['경관', '포토', '스팟', '관광지', '관광', '사계절']",6.0,"['실내', '관광지', '관광', '박물관', '미술', '사계절']",3.0,"['체험', '관광', '관광지']",2.0,"['관광', '경관']",6.0,0,1,1,0,0
산천단,2.0,"['자연', '경관']",5.0,"['경관', '자연', '휴식', '힐링', '사계절']",2.0,"['문화', '사계절']",0.0,,6.0,"['문화', '유적지', '역사', '유적', '경관', '자연']",6.0,0,0,0,0,1
산천단곰솔,4.0,"['자연', '경관', '친구', '커플']",7.0,"['경관', '커플', '자연', '휴식', '친구', '힐링', '부모']",0.0,,2.0,"['커플', '친구']",2.0,"['경관', '자연']",7.0,0,1,0,0,0
산호레저,1.0,['맑음'],1.0,['맑음'],0.0,,4.0,"['체험', '레저', '맑음', '수상']",1.0,['맑음'],4.0,0,0,0,1,0
삼각봉,5.0,"['자연', '경관', '오름', '친구', '커플']",8.0,"['경관', '포토', '커플', '자연', '스팟', '친구', '부모', '사계절']",1.0,['사계절'],2.0,"['커플', '친구']",2.0,"['경관', '자연']",8.0,0,1,0,0,0
삼다수숲길 지질트레일,6.0,"['도보', '걷기', '자연', '등산', '경관', '봄']",2.0,"['경관', '자연']",0.0,,0.0,,2.0,"['경관', '자연']",6.0,1,0,0,0,0
삼매봉,6.0,"['자연', '경관', '오름', '친구', '맑음', '커플']",12.0,"['경관', '포토', '커플', '자연', '맑음', '스팟', '휴식', '친구', '힐링', '부모', '어린이', '사계절']",2.0,"['사계절', '어린이']",4.0,"['어린이', '맑음', '커플', '친구']",3.0,"['경관', '맑음', '자연']",12.0,0,1,0,0,0
삼사석,4.0,"['자연', '경관', '친구', '커플']",5.0,"['경관', '커플', '자연', '친구', '부모']",1.0,['문화'],2.0,"['커플', '친구']",6.0,"['문화', '유적지', '역사', '유적', '경관', '자연']",6.0,0,0,0,0,1
삼성혈,4.0,"['자연', '경관', '맑음', '봄']",6.0,"['경관', '자연', '맑음', '부모', '관광', '무장애']",3.0,"['관광', '무장애', '문화']",3.0,"['관광', '맑음', '무장애']",9.0,"['문화', '유적지', '관광', '역사', '유적', '경관', '맑음', '자연', '화관']",9.0,0,0,0,0,1
삼양 셋다리물,2.0,"['자연', '경관']",4.0,"['경관', '자연', '어린이', '여름']",1.0,['어린이'],5.0,"['체험', '레저', '어린이', '수상', '여름']",2.0,"['경관', '자연']",5.0,0,0,0,1,0
삼양방파제,3.0,"['자연', '경관', '맑음']",7.0,"['경관', '자연', '맑음', '휴식', '힐링', '해변', '여름']",0.0,,3.0,"['맑음', '해변', '여름']",4.0,"['해변', '경관', '맑음', '자연']",7.0,0,1,0,0,0
삼양해수욕장,6.0,"['자연', '경관', '친구', '동반', '맑음', '커플']",11.0,"['경관', '커플', '자연', '맑음', '친구', '해변', '관광지', '여름', '관광', '무장애', '동반']",4.0,"['관광지', '관광', '동반', '무장애']",12.0,"['체험', '레저', '관광', '맑음', '커플', '친구', '관광지', '해변', '물놀이', '여름', '동반', '무장애']",6.0,"['관광', '해변', '경관', '맑음', '자연', '동반']",12.0,0,0,0,1,0
삼양해안도로,4.0,"['자연', '경관', '맑음', '커플']",5.0,"['경관', '커플', '자연', '맑음', '해변']",0.0,,3.0,"['맑음', '커플', '해변']",4.0,"['해변', '경관', '맑음', '자연']",5.0,0,1,0,0,0
삼화포구,2.0,"['자연', '경관']",3.0,"['경관', '자연', '해변']",1.0,['문화'],1.0,['해변'],8.0,"['문화', '유적지', '역사', '유적', '포구', '해변', '경관', '자연']",8.0,0,0,0,0,1
삼화훈동물병원,1.0,['동반'],1.0,['동반'],1.0,['동반'],1.0,['동반'],1.0,['동반'],1.0,1,1,1,1,1
상추자마을길,5.0,"['도보', '걷기', '친구', '맑음', '커플']",4.0,"['커플', '맑음', '친구', '관광']",1.0,['관광'],6.0,"['관광', '마을', '맑음', '커플', '친구', '산책']",2.0,"['관광', '맑음']",6.0,0,0,0,1,0
상추자포구,2.0,"['자연', '경관']",3.0,"['경관', '자연', '해변']",1.0,['문화'],1.0,['해변'],8.0,"['문화', '유적지', '역사', '유적', '포구', '해변', '경관', '자연']",8.0,0,0,0,0,1
상추자항,2.0,"['친구', '맑음']",2.0,"['맑음', '친구']",0.0,,2.0,"['맑음', '친구']",1.0,['맑음'],2.0,1,1,0,1,0
상효원,2.0,"['맑음', '봄']",2.0,"['맑음', '관광']",1.0,['관광'],2.0,"['관광', '맑음']",2.0,"['관광', '맑음']",2.0,1,1,0,1,1
새물국수,1.0,['동반'],1.0,['동반'],4.0,"['카페', '식당', '동반', '음식']",1.0,['동반'],3.0,"['식당', '카페', '동반']",4.0,0,0,1,0,0
새별오름,8.0,"['도보', '걷기', '자연', '등산', '경관', '오름', '동반', '봄']",7.0,"['경관', '자연', '어린이', '관광지', '관광', '일몰', '동반']",4.0,"['관광지', '관광', '동반', '어린이']",4.0,"['관광', '어린이', '관광지', '동반']",4.0,"['관광', '경관', '자연', '동반']",8.0,1,0,0,0,0
