관광지명,Group1,Group1_tag,group1_1,group1_1_tag,group1_2,group1_2_tag,Group2,Group2_tag,group2_1,group2_1_tag,group2_2,group2_2_tag,Group3,Group3_tag,group3_1,group3_1_tag,group3_2,group3_2_tag,Group4,Group4_tag,group4_1,group4_1_tag,group4_2,group4_2_tag,group4_3,group4_3_tag,Group5,Group5_tag,group5_1,group5_1_tag,group5_2,group5_2_tag
개미남,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['애견', '동반']",0.0,,0.0,,1.0,"['동반', '애견']",0.0,,0.0,,0.0,
개인공간,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['애견', '동반']",0.0,,0.0,,1.0,"['동반', '애견']",0.0,,0.0,,0.0,
걸매예술마을,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['관광', '마을', '커플', '산책']",1.0,"['관광', '커플', '마을', '산책']",0.0,['커플'],0.0,"['커플', '관광']",0.0,,0.0,,0.0,
고성2119펜션위플레이독,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['물놀이', '동반']",0.0,,1.0,['물놀이'],1.0,['동반'],0.0,,0.0,,0.0,
골프탕탕,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['체험', '레저', '커플', '친구']",1.0,"['친구', '커플', '레저']",1.0,"['레저', '커플', '친구']",1.0,"['커플', '레저', '친구']",0.0,,0.0,,0.0,
곽지해수욕장,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['체험', '레저', '관광', '어린이', '맑음', '수상', '관광지', '해변', '물놀이', '여름', '동반']",0.0,"['관광', '어린이', '관광지', '레저', '맑음']",1.0,"['레저', '맑음', '수상', '여름', '해변', '물놀이', '어린이']",0.0,"['동반', '관광', '레저']",0.0,,0.0,,0.0,
곽지해수욕장야영장,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['체험', '레저', '어린이', '맑음', '수상', '해변', '물놀이', '캠핑']",0.0,"['어린이', '레저', '맑음']",1.0,"['레저', '맑음', '수상', '해변', '물놀이', '캠핑', '어린이']",0.0,"['캠핑', '레저']",0.0,,0.0,,0.0,
귤밭76번지,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['체험', '관광', '어린이', '맑음']",1.0,"['관광', '어린이', '맑음']",0.0,"['맑음', '어린이']",0.0,['관광'],0.0,,0.0,,0.0,
귤빛캠핑장,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['체험', '레저', '관광', '맑음', '커플', '관광지', '여름', '동반', '캠핑']",1.0,"['관광', '관광지', '커플', '레저', '맑음']",1.0,"['레저', '맑음', '여름', '커플', '캠핑']",1.0,"['동반', '캠핑', '커플', '관광', '레저']",0.0,,0.0,,0.0,
그랑블루 요트투어,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['체험', '레저', '커플', '수상', '여름']",0.0,"['커플', '레저']",1.0,"['레저', '수상', '여름', '커플']",0.0,"['커플', '레저']",0.0,,0.0,,0.0,
그랑블루호(선상낚시),0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['체험', '레저', '커플', '수상']",0.0,"['커플', '레저']",1.0,"['레저', '수상', '커플']",0.0,"['커플', '레저']",0.0,,0.0,,0.0,
그루밍제주,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['애견', '동반']",0.0,,0.0,,1.0,"['동반', '애견']",0.0,,0.0,,0.0,
그제바람 윈드서핑패들보드,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['체험', '레저', '관광', '수상', '관광지']",1.0,"['관광', '관광지', '레저']",0.0,"['레저', '수상']",0.0,"['관광', '레저']",0.0,,0.0,,0.0,
금능해수욕장,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['체험', '레저', '관광', '어린이', '맑음', '수상', '관광지', '해변', '물놀이', '여름', '동반']",0.0,"['관광', '어린이', '관광지', '레저', '맑음']",1.0,"['레저', '맑음', '수상', '여름', '해변', '물놀이', '어린이']",0.0,"['동반', '관광', '레저']",0.0,,0.0,,0.0,
금당목장ATV,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['체험', '관광', '맑음', '커플', '친구']",1.0,"['관광', '친구', '커플', '맑음']",0.0,"['맑음', '커플', '친구']",0.0,"['커플', '관광', '친구']",0.0,,0.0,,0.0,
김녕 청굴물,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['체험', '레저', '수상', '여름']",0.0,['레저'],1.0,"['레저', '수상', '여름']",0.0,['레저'],0.0,,0.0,,0.0,
김녕요트투어,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['체험', '레저', '관광', '커플', '수상', '여름']",0.0,"['관광', '커플', '레저']",1.0,"['레저', '수상', '여름', '커플']",0.0,"['커플', '관광', '레저']",0.0,,0.0,,0.0,
김녕해수욕장,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['체험', '레저', '관광', '어린이', '맑음', '수상', '관광지', '해변', '물놀이', '여름', '동반']",0.0,"['관광', '어린이', '관광지', '레저', '맑음']",1.0,"['레저', '맑음', '수상', '여름', '해변', '물놀이', '어린이']",0.0,"['동반', '관광', '레저']",0.0,,0.0,,0.0,
김녕해수욕장야영장,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['체험', '레저', '어린이', '수상', '해변', '물놀이', '여름', '캠핑']",0.0,"['어린이', '레저']",1.0,"['레저', '수상', '여름', '해변', '물놀이', '캠핑', '어린이']",0.0,"['캠핑', '레저']",0.0,,0.0,,0.0,
낙타트래킹,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['체험', '레저', '커플', '친구']",1.0,"['친구', '커플', '레저']",1.0,"['레저', '커플', '친구']",1.0,"['커플', '레저', '친구']",0.0,,0.0,,0.0,
넌걸어난탈래,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['체험', '레저', '맑음', '커플', '친구']",1.0,"['친구', '커플', '레저', '맑음']",1.0,"['레저', '맑음', '커플', '친구']",0.0,"['커플', '레저', '친구']",0.0,,0.0,,0.0,
놀자개,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['애견', '동반']",0.0,,0.0,,1.0,"['동반', '애견']",0.0,,0.0,,0.0,
니모스토리,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['체험', '관광', '맑음', '해변', '여름']",0.0,"['관광', '맑음']",1.0,"['맑음', '여름', '해변']",0.0,['관광'],0.0,,0.0,,0.0,
댕금님표수제간식,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['애견', '동반']",0.0,,0.0,,1.0,"['동반', '애견']",0.0,,0.0,,0.0,
댕댕놀이터,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['애견', '동반']",0.0,,0.0,,1.0,"['동반', '애견']",0.0,,0.0,,0.0,
댕댕샤워,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['애견', '동반']",0.0,,0.0,,1.0,"['동반', '애견']",0.0,,0.0,,0.0,
댕댕스위트,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['애견', '동반']",0.0,,0.0,,1.0,"['동반', '애견']",0.0,,0.0,,0.0,
더마카트,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['체험', '레저', '관광', '어린이', '커플']",1.0,"['관광', '어린이', '커플', '레저']",0.0,"['레저', '커플', '어린이']",0.0,"['커플', '관광', '레저']",0.0,,0.0,,0.0,
더마파크,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['체험', '레저', '관광', '어린이', '맑음', '승마', '무장애']",1.0,"['관광', '어린이', '레저', '맑음', '무장애']",0.0,"['레저', '맑음', '어린이']",0.0,"['승마', '관광', '레저', '무장애']",0.0,,0.0,,0.0,
뎁스원 프리다이빙센터,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['체험', '관광', '맑음', '해변']",1.0,"['관광', '맑음']",1.0,"['맑음', '해변']",0.0,['관광'],0.0,,0.0,,0.0,
도곤도곤 애견미용실,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['애견', '동반']",0.0,,0.0,,1.0,"['동반', '애견']",0.0,,0.0,,0.0,
도그앤캣,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['애견', '동반']",0.0,,0.0,,1.0,"['동반', '애견']",0.0,,0.0,,0.0,
도도펫,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['애견', '동반']",0.0,,0.0,,1.0,"['동반', '애견']",0.0,,0.0,,0.0,
돈내코,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['체험', '레저', '관광', '어린이', '맑음', '수상', '관광지', '물놀이', '여름']",0.0,"['관광', '어린이', '관광지', '레저', '맑음']",1.0,"['레저', '맑음', '수상', '여름', '물놀이', '어린이']",0.0,"['관광', '레저']",0.0,,0.0,,0.0,
돈내코유원지,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['체험', '레저', '어린이', '맑음', '수상', '물놀이', '여름']",0.0,"['어린이', '레저', '맑음']",1.0,"['레저', '맑음', '수상', '여름', '물놀이', '어린이']",0.0,['레저'],0.0,,0.0,,0.0,
동산농원 딸기체험장,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['체험', '관광', '어린이', '커플', '친구']",1.0,"['관광', '어린이', '친구', '커플']",0.0,"['커플', '친구', '어린이']",0.0,"['커플', '관광', '친구']",0.0,,0.0,,0.0,
드르쿰다ATV IN 상효,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['체험', '관광', '맑음', '친구']",1.0,"['관광', '친구', '맑음']",0.0,"['맑음', '친구']",0.0,"['관광', '친구']",0.0,,0.0,,0.0,
등머을레져,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['체험', '레저', '맑음', '수상']",0.0,"['레저', '맑음']",1.0,"['레저', '맑음', '수상']",0.0,['레저'],0.0,,0.0,,0.0,
디스커버제주,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['체험', '레저', '커플', '친구']",1.0,"['친구', '커플', '레저']",1.0,"['레저', '커플', '친구']",1.0,"['커플', '레저', '친구']",0.0,,0.0,,0.0,
디어펫,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['애견', '동반']",0.0,,0.0,,1.0,"['동반', '애견']",0.0,,0.0,,0.0,
디퍼프리다이브,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['체험', '관광', '맑음', '해변', '여름']",0.0,"['관광', '맑음']",1.0,"['맑음', '여름', '해변']",0.0,['관광'],0.0,,0.0,,0.0,
라온골프클럽,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['체험', '레저', '커플', '친구']",1.0,"['친구', '커플', '레저']",1.0,"['레저', '커플', '친구']",1.0,"['커플', '레저', '친구']",0.0,,0.0,,0.0,
라온승마클럽,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['체험', '레저', '커플', '승마']",0.0,"['커플', '레저']",0.0,"['레저', '커플']",1.0,"['승마', '커플', '레저']",0.0,,0.0,,0.0,
라인업서프 하도,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['체험', '관광', '맑음', '해변', '여름']",0.0,"['관광', '맑음']",1.0,"['맑음', '여름', '해변']",0.0,['관광'],0.0,,0.0,,0.0,
레더한,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['체험', '관광', '커플']",1.0,"['관광', '커플']",0.0,['커플'],1.0,"['커플', '관광']",0.0,,0.0,,0.0,
레이저서바이벌M,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['체험', '레저', '관광', '친구', '관광지', '무장애']",1.0,"['관광', '관광지', '친구', '레저', '무장애']",0.0,"['레저', '친구']",0.0,"['관광', '레저', '무장애', '친구']",0.0,,0.0,,0.0,
렛츠런파크,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['체험', '레저', '어린이', '맑음', '승마']",1.0,"['어린이', '레저', '맑음']",1.0,"['레저', '맑음', '어린이']",0.0,"['승마', '레저']",0.0,,0.0,,0.0,
마원,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['체험', '레저', '어린이', '맑음', '커플', '친구']",1.0,"['어린이', '친구', '커플', '레저', '맑음']",1.0,"['레저', '맑음', '커플', '친구', '어린이']",0.0,"['커플', '레저', '친구']",0.0,,0.0,,0.0,
마이애미함독카페,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['애견', '동반']",0.0,,0.0,,1.0,"['동반', '애견']",0.0,,0.0,,0.0,
멍더랜드,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['애견', '동반']",0.0,,0.0,,1.0,"['동반', '애견']",0.0,,0.0,,0.0,
모비딕다이브,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['체험', '관광', '맑음', '해변']",1.0,"['관광', '맑음']",1.0,"['맑음', '해변']",0.0,['관광'],0.0,,0.0,,0.0,
몽story,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['애견', '동반']",0.0,,0.0,,1.0,"['동반', '애견']",0.0,,0.0,,0.0,
무릉도원마을,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['체험', '관광', '마을', '어린이', '커플', '친구', '산책']",1.0,"['관광', '어린이', '친구', '커플', '마을', '산책']",0.0,"['커플', '친구', '어린이']",0.0,"['커플', '관광', '친구']",0.0,,0.0,,0.0,
문화예술마을 저지리 농어촌체험마을,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['체험', '관광', '마을', '커플', '친구', '산책']",1.0,"['관광', '친구', '커플', '마을', '산책']",0.0,"['커플', '친구']",0.0,"['커플', '관광', '친구']",0.0,,0.0,,0.0,
미요캔들,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['체험', '관광', '커플', '친구']",1.0,"['관광', '친구', '커플']",0.0,"['커플', '친구']",1.0,"['커플', '관광', '친구']",0.0,,0.0,,0.0,
베콩스,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['애견', '동반']",0.0,,0.0,,1.0,"['동반', '애견']",0.0,,0.0,,0.0,
브리더스파크,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['체험', '관광', '맑음', '이색', '승마']",0.0,"['관광', '맑음']",0.0,['맑음'],1.0,"['이색', '승마', '관광']",0.0,,0.0,,0.0,
블루버블,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['체험', '관광', '맑음', '이색', '해변']",1.0,"['관광', '맑음']",1.0,"['맑음', '해변']",1.0,"['이색', '관광']",0.0,,0.0,,0.0,
삐삐그루밍,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['애견', '동반']",0.0,,0.0,,1.0,"['동반', '애견']",0.0,,0.0,,0.0,
산방산 랜드,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['체험', '레저', '커플', '친구']",1.0,"['친구', '커플', '레저']",1.0,"['레저', '커플', '친구']",1.0,"['커플', '레저', '친구']",0.0,,0.0,,0.0,
산호레저,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['체험', '레저', '맑음', '수상']",0.0,"['레저', '맑음']",1.0,"['레저', '맑음', '수상']",0.0,['레저'],0.0,,0.0,,0.0,
삼양 셋다리물,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['체험', '레저', '어린이', '수상', '여름']",0.0,"['어린이', '레저']",1.0,"['레저', '수상', '여름', '어린이']",0.0,['레저'],0.0,,0.0,,0.0,
삼양해수욕장,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['체험', '레저', '관광', '맑음', '커플', '친구', '관광지', '해변', '물놀이', '여름', '동반', '무장애']",1.0,"['관광', '관광지', '친구', '커플', '레저', '맑음', '무장애']",1.0,"['레저', '맑음', '여름', '해변', '커플', '물놀이', '친구']",0.0,"['동반', '커플', '관광', '레저', '무장애', '친구']",0.0,,0.0,,0.0,
상추자마을길,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['관광', '마을', '맑음', '커플', '친구', '산책']",1.0,"['관광', '친구', '커플', '맑음', '마을', '산책']",0.0,"['맑음', '커플', '친구']",0.0,"['커플', '관광', '친구']",0.0,,0.0,,0.0,
서광승마장,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['체험', '레저', '커플', '친구', '승마']",0.0,"['친구', '커플', '레저']",0.0,"['레저', '커플', '친구']",1.0,"['승마', '커플', '레저', '친구']",0.0,,0.0,,0.0,
서귀포 다이브센터,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['체험', '레저', '맑음', '커플', '친구', '수상']",0.0,"['친구', '커플', '레저', '맑음']",1.0,"['레저', '맑음', '수상', '커플', '친구']",0.0,"['커플', '레저', '친구']",0.0,,0.0,,0.0,
서귀포유람선,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['체험', '레저', '어린이', '맑음', '커플', '친구']",1.0,"['어린이', '친구', '커플', '레저', '맑음']",1.0,"['레저', '맑음', '커플', '친구', '어린이']",0.0,"['커플', '레저', '친구']",0.0,,0.0,,0.0,
섬속의섬우도렌트,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['체험', '레저', '맑음']",1.0,"['레저', '맑음']",1.0,"['레저', '맑음']",0.0,['레저'],0.0,,0.0,,0.0,
성읍랜드,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['체험', '레저', '관광', '어린이', '맑음', '커플', '친구', '관광지']",1.0,"['관광', '어린이', '관광지', '친구', '커플', '레저', '맑음']",0.0,"['레저', '맑음', '커플', '친구', '어린이']",0.0,"['커플', '관광', '레저', '친구']",0.0,,0.0,,0.0,
송당승마장,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['체험', '레저', '커플', '친구', '승마']",0.0,"['친구', '커플', '레저']",0.0,"['레저', '커플', '친구']",1.0,"['승마', '커플', '레저', '친구']",0.0,,0.0,,0.0,
송악카트체험장,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['체험', '레저', '어린이', '맑음', '수상']",0.0,"['어린이', '레저', '맑음']",1.0,"['레저', '맑음', '수상', '어린이']",0.0,['레저'],0.0,,0.0,,0.0,
쇠소깍해양레저타운,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['체험', '레저', '맑음', '커플', '해변', '물놀이', '여름']",0.0,"['커플', '레저', '맑음']",1.0,"['레저', '맑음', '여름', '해변', '커플', '물놀이']",0.0,"['커플', '레저']",0.0,,0.0,,0.0,
쇠와꽃 승마장,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['체험', '레저', '어린이', '맑음', '커플', '친구', '승마']",1.0,"['어린이', '친구', '커플', '레저', '맑음']",1.0,"['레저', '맑음', '커플', '친구', '어린이']",0.0,"['승마', '커플', '레저', '친구']",0.0,,0.0,,0.0,
슈몽슈몽,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['애견', '동반']",0.0,,0.0,,1.0,"['동반', '애견']",0.0,,0.0,,0.0,
스쿠버스쿨,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['체험', '레저', '관광', '커플', '친구', '수상']",1.0,"['관광', '친구', '커플', '레저']",1.0,"['레저', '수상', '커플', '친구']",1.0,"['커플', '관광', '레저', '친구']",0.0,,0.0,,0.0,
신양섭지해수욕장,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['체험', '레저', '관광', '맑음', '커플', '수상', '관광지', '해변', '물놀이', '여름', '동반']",0.0,"['관광', '관광지', '커플', '레저', '맑음']",1.0,"['레저', '맑음', '수상', '여름', '해변', '커플', '물놀이']",0.0,"['동반', '커플', '관광', '레저']",0.0,,0.0,,0.0,
아날로그감귤밭,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['체험', '관광', '어린이', '맑음', '커플', '친구']",1.0,"['관광', '어린이', '친구', '커플', '맑음']",0.0,"['맑음', '커플', '친구', '어린이']",0.0,"['커플', '관광', '친구']",0.0,,0.0,,0.0,
"안녕, 상이 친구들",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['애견', '동반']",0.0,,0.0,,1.0,"['동반', '애견']",0.0,,0.0,,0.0,
안덕계곡,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['체험', '레저', '관광', '커플', '관광지', '물놀이']",1.0,"['관광', '관광지', '커플', '레저']",0.0,"['레저', '커플', '물놀이']",0.0,"['커플', '관광', '레저']",0.0,,0.0,,0.0,
알프스승마장포니,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['체험', '레저', '관광', '승마', '무장애']",0.0,"['관광', '레저', '무장애']",0.0,['레저'],1.0,"['승마', '관광', '레저', '무장애']",0.0,,0.0,,0.0,
앙리젤,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['애견', '동반']",0.0,,0.0,,1.0,"['동반', '애견']",0.0,,0.0,,0.0,
애월 한담 카약,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['체험', '레저', '맑음', '커플', '수상', '해변', '물놀이', '여름']",0.0,"['커플', '레저', '맑음']",1.0,"['레저', '맑음', '수상', '여름', '해변', '커플', '물놀이']",0.0,"['커플', '레저']",0.0,,0.0,,0.0,
옥돔마을,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['체험', '관광', '마을', '어린이', '커플', '친구', '관광지', '산책']",1.0,"['관광', '어린이', '관광지', '친구', '커플', '마을', '산책']",0.0,"['커플', '친구', '어린이']",0.0,"['커플', '관광', '친구']",0.0,,0.0,,0.0,
옷귀마테마타운,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['체험', '레저', '관광', '마을', '승마']",1.0,"['관광', '레저', '마을']",0.0,['레저'],1.0,"['승마', '관광', '레저']",0.0,,0.0,,0.0,
용담레포츠공원,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['체험', '레저', '맑음', '친구', '해변', '여름']",0.0,"['친구', '레저', '맑음']",1.0,"['레저', '맑음', '여름', '해변', '친구']",0.0,"['레저', '친구']",0.0,,0.0,,0.0,
우도올레보트,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['체험', '레저', '맑음', '수상']",0.0,"['레저', '맑음']",1.0,"['레저', '맑음', '수상']",0.0,['레저'],0.0,,0.0,,0.0,
원앙카라반캠핑장앤야영장,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['체험', '레저', '맑음', '친구', '여름', '캠핑']",0.0,"['친구', '레저', '맑음']",1.0,"['레저', '맑음', '여름', '캠핑', '친구']",0.0,"['캠핑', '레저', '친구']",0.0,,0.0,,0.0,
월정 투명카약,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['체험', '레저', '커플', '수상', '여름']",0.0,"['커플', '레저']",1.0,"['레저', '수상', '여름', '커플']",0.0,"['커플', '레저']",0.0,,0.0,,0.0,
유수암캠핑장,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['동반', '캠핑']",0.0,,0.0,['캠핑'],1.0,"['동반', '캠핑']",0.0,,0.0,,0.0,
유캔들잇스튜디오,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['체험', '이색', '동반']",0.0,,0.0,,1.0,"['동반', '이색']",0.0,,0.0,,0.0,
율랜드 다이브센터,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['체험', '레저', '관광', '커플', '친구', '수상', '관광지']",1.0,"['관광', '관광지', '친구', '커플', '레저']",0.0,"['레저', '수상', '커플', '친구']",0.0,"['커플', '관광', '레저', '친구']",0.0,,0.0,,0.0,
이호털보네배낚시,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['체험', '레저', '친구']",1.0,"['친구', '레저']",1.0,"['레저', '친구']",1.0,"['레저', '친구']",0.0,,0.0,,0.0,
저지 예술인 마을,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['체험', '관광', '마을', '커플', '산책', '무장애']",1.0,"['관광', '커플', '무장애', '마을', '산책']",0.0,['커플'],0.0,"['커플', '관광', '무장애']",0.0,,0.0,,0.0,
제라진 어드벤쳐,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['체험', '레저', '관광', '커플', '친구']",1.0,"['관광', '친구', '커플', '레저']",0.0,"['레저', '커플', '친구']",1.0,"['커플', '관광', '레저', '친구']",0.0,,0.0,,0.0,
